,action,appPackage,category,postedTimeOfDay,contactSignificantContext,numberUpdates,p1,p2,p3,p4,p5,p6,postedDayOfWeek,priority,subject
470,TRUE,com.google.android.gm,email,afternoon,FALSE,0.02228051,0.06580409,0.8030665,0.7964423,0.10385553,0.35278416,0.94117016,5.2567554,-0.039732866,Unknown
471,FALSE,com.google.android.gm,email,afternoon,FALSE,18.356903,0.11893462,-0.10460183,-0.41875207,-0.3349519,0.2818923,-0.23806983,-0.34251395,-0.43702462,Unknown
472,FALSE,com.google.android.gm,email,afternoon,FALSE,-4.709106,-0.3309972,2.1545277,0.8484066,-0.3338306,0.55451864,0.6546617,4.9661093,0.1508753,unknown
473,FALSE,com.google.android.gm,unknown,morn,FALSE,-1.8475232,0.5010094,0.235929,-0.040376358,0.15875039,-0.2912014,0.8408563,4.9373055,0.2775504,Unknown
474,TRUE,com.google.android.gm,email,morn,FALSE,6.7806935,-0.41735467,0.39469248,0.7045845,0.259668,1.0417715,0.27892572,2.4305544,-0.14275393,Unknown
475,TRUE,com.google.android.gm,email,afternoon,FALSE,5.1353307,0.12791501,0.7493765,0.9069858,0.18618567,0.15916964,0.6224571,4.4910383,-0.14961407,Unknown
476,FALSE,com.google.android.gm,email,afternoon,FALSE,4.7618585,0.56712395,0.69619393,1.03126,0.3474231,-0.51865834,0.5931295,4.735131,-0.014475666,Unknown
477,TRUE,com.google.android.gm,email,afternoon,FALSE,15.330632,1.0780773,0.78295815,0.27997807,0.3727133,0.113210306,0.31199595,4.068464,0.30195844,Unknown
478,FALSE,com.spotify.music,email,afternoon,FALSE,18.889662,0.33709398,0.30989248,0.48855186,0.38685492,-0.15710507,0.28119552,4.3464065,-0.009764008,Unknown
479,FALSE,com.google.android.gm,email,afternoon,FALSE,15.992456,-0.36632183,0.69322056,0.6077198,-0.14640482,-0.17210552,0.2787689,1.6423863,-0.5231724,Unknown
480,FALSE,com.google.android.gm,unknown,afternoon,FALSE,-3.5959592,0.26580012,0.57472456,0.15122347,-0.09558082,0.88212866,0.33875805,2.7921572,0.6437049,unknown
481,FALSE,com.google.android.gm,unknown,afternoon,FALSE,-2.212866,0.20384474,1.133026,0.19868529,-0.045982182,0.2716608,0.25119054,2.935712,0.46057245,unknown
482,FALSE,com.google.android.gm,email,afternoon,FALSE,3.2655194,-0.40473127,0.098309964,0.2817137,0.41545272,1.0411817,-0.07830584,4.500724,0.006184712,unknown
483,FALSE,com.google.android.gm,email,afternoon,FALSE,4.604843,1.0362918,0.33066505,1.2951922,0.2104819,0.11272835,0.31127143,4.9559016,-0.12753817,Unknown
484,FALSE,com.google.android.gm,email,afternoon,FALSE,15.430668,0.20173998,0.8233811,-0.046814002,0.2627312,0.1264458,0.56056607,0.16240196,-0.2704772,Unknown
485,FALSE,com.google.android.gm,email,afternoon,FALSE,7.762462,0.06654604,0.757549,0.3129775,0.560852,0.42527944,0.5629285,0.23078611,-0.19151121,/Online Communities/Social Networks
486,FALSE,com.google.android.gm,email,morn,FALSE,8.539373,-0.09020102,0.4364016,0.791171,0.40853304,0.2683636,0.061033126,1.9655306,0.10496235,Unknown
487,FALSE,com.google.android.gm,email,afternoon,FALSE,16.426207,-0.9527971,0.07259129,0.030380692,0.016028548,1.0535682,-0.41345397,1.5990173,-0.13466266,unknown
488,FALSE,com.google.android.gm,email,morn,FALSE,13.647688,0.00827354,0.3563382,0.30803648,0.44906083,0.72938365,-0.34607556,1.9876379,0.31104898,Unknown
489,FALSE,com.google.android.gm,email,afternoon,FALSE,-1.9886392,0.8679264,1.3949131,0.5035166,0.27167025,0.62741137,0.2595913,6.678341,-0.1009349,Unknown
490,TRUE,com.google.android.gm,email,afternoon,FALSE,20.099232,0.13876934,0.18570343,-0.025733076,-0.36239266,-0.023253068,-0.3037055,-0.48255056,0.16011253,Unknown
491,FALSE,com.google.android.gm,unknown,afternoon,FALSE,0.3901815,0.4534445,0.65457314,0.27242294,-0.10809464,-0.00901074,0.43940717,4.868885,0.75125664,Unknown
492,FALSE,com.google.android.gm,unknown,afternoon,FALSE,10.392403,-0.079451025,0.7695643,0.076061875,0.60890156,0.09325792,0.07598848,2.9259644,0.51870114,unknown
493,FALSE,com.google.android.gm,email,morn,FALSE,-0.8682506,-0.27832025,1.0737073,0.90437526,-0.18551032,0.12950596,0.17047617,5.635029,0.10883757,unknown
494,TRUE,com.google.android.gm,email,afternoon,FALSE,7.534026,0.5853758,0.73094684,0.88419443,0.46071112,0.2093495,0.39159346,1.9548326,0.12090515,/Jobs & Education/Education
495,FALSE,com.google.android.gm,email,afternoon,FALSE,13.9433565,0.6810219,-0.35984176,0.28027984,0.7570545,0.6739093,-0.8539749,4.040283,0.0654128,Unknown
496,FALSE,com.google.android.gm,email,afternoon,FALSE,4.723368,-0.07615772,1.560526,0.42503053,0.2549774,0.37971932,0.3361159,3.1950479,0.09063504,unknown
497,FALSE,com.android.vending,unknown,afternoon,FALSE,-5.759588,0.4123991,0.5749012,0.25577173,0.0724052,-0.16474825,0.4810016,5.345077,0.101617284,Unknown
498,FALSE,com.google.android.gm,unknown,afternoon,FALSE,-6.7998323,0.082226455,0.3804952,0.26052585,-0.30016798,-1.2825836,0.14903025,4.9269385,0.4082794,Unknown
499,FALSE,com.google.android.gm,unknown,afternoon,FALSE,12.394144,0.012341961,0.9990501,0.74896425,0.24401556,-0.36412388,0.9064687,2.5560253,0.27295902,Unknown
500,TRUE,com.google.android.gm,email,afternoon,FALSE,10.775035,0.35132504,1.7776661,0.78202206,0.65330285,0.5561393,1.1698093,5.4573436,-0.27735084,unknown
501,FALSE,com.spotify.music,email,afternoon,FALSE,14.03504,0.29977942,-0.1020361,-0.06211319,0.23060009,0.14648965,0.32601348,1.0850128,-0.2637059,Unknown
502,FALSE,com.google.android.gm,email,afternoon,FALSE,11.744176,0.52384454,-0.041287586,0.3809212,-0.30782247,0.7952043,-0.30258724,0.6232449,0.0479026,Unknown
503,TRUE,com.google.android.gm,email,afternoon,FALSE,1.7251257,-0.10339695,0.2606827,1.2918737,0.04255896,1.024486,0.676501,4.182321,0.24198258,unknown
504,FALSE,com.google.android.gm,email,afternoon,FALSE,0.30072,0.3302756,0.28090435,0.63651854,0.007821346,-0.11688669,0.28850657,2.892407,-0.111378275,Unknown
505,FALSE,com.google.android.gm,unknown,afternoon,FALSE,24.790342,-0.41453105,-0.21793054,0.08512579,-0.28326568,-0.48457903,0.20751962,0.7217135,-0.75701475,Unknown
506,TRUE,com.google.android.gm,email,afternoon,FALSE,1.1172004,-0.3770244,0.430915,0.60960454,0.1276613,0.85845095,0.04237871,6.3227077,0.30393717,unknown
507,FALSE,com.google.android.gm,email,morn,FALSE,2.2623172,0.26699266,0.14060508,0.49590024,0.18363322,-0.038864985,0.05177439,4.411102,0.5529327,Unknown
508,FALSE,com.android.vending,unknown,afternoon,FALSE,-5.964638,-0.37653857,1.1184199,-0.11123588,-0.39238802,0.82605267,0.43199068,5.2484546,-0.07014522,Unknown
509,FALSE,com.google.android.gm,email,afternoon,FALSE,-0.1341536,-0.002295224,0.7363904,0.46955302,0.7064865,-0.2315432,1.3501873,4.408477,0.8432732,Unknown
510,FALSE,com.google.android.gm,unknown,evening,FALSE,2.1469665,0.2346502,1.3084161,0.16686785,-0.13652009,-0.27303344,-0.046465717,4.5106544,0.31943208,Unknown
511,FALSE,com.android.providers.downloads,unknown,morn,FALSE,10.860337,0.4293913,0.99620265,0.13837568,-0.07269356,0.28561664,0.8267617,4.8724055,0.3917951,Unknown
512,FALSE,com.google.android.gm,email,afternoon,FALSE,-2.4597611,-0.06381944,1.4280173,0.9605804,0.21626076,0.9659059,0.8014613,4.947501,-0.2672041,Unknown
513,FALSE,com.android.vending,unknown,afternoon,FALSE,-6.767012,0.0913436,0.5376543,0.30614957,0.10428487,-0.08051528,0.109851055,4.355583,-0.60410446,Unknown
514,FALSE,com.google.android.gm,email,evening,FALSE,-5.2136006,-0.12592445,0.7811939,-0.43400604,0.8658774,0.40581882,0.011066783,4.8390694,-0.6716231,Unknown
515,FALSE,com.android.vending,unknown,afternoon,FALSE,-10.315851,0.44519252,-0.55359626,0.22210714,-0.25485587,-0.37237954,0.606325,5.9054594,0.36971593,Unknown
516,FALSE,com.google.android.gm,email,afternoon,FALSE,-5.0179067,-0.11712709,0.76640373,-0.1348823,0.43507296,0.61083436,0.08348411,3.4357185,-0.31782565,unknown
517,FALSE,com.google.android.gm,email,morn,FALSE,-2.7581847,0.5290622,0.15665603,0.4082176,0.016248463,-0.07042885,0.60567176,4.7949524,0.6450916,Unknown
518,TRUE,com.google.android.gm,email,afternoon,FALSE,-4.7999873,0.20607458,0.24723075,0.47501135,-0.001425004,0.73170227,0.21317753,5.567964,-0.09438848,Unknown
519,FALSE,com.google.android.gm,email,morn,FALSE,9.389832,-0.1146,0.6864449,0.481028,0.33048993,0.8450635,-0.05387962,1.9949468,0.09501986,Unknown
520,FALSE,com.google.android.gm,email,morn,FALSE,-3.6616106,0.11157259,0.91046697,0.11595919,-0.06374191,0.6784276,0.022440642,4.921909,0.21552262,Unknown
521,FALSE,com.google.android.gm,email,afternoon,FALSE,14.043311,0.32869166,1.2058746,0.07739643,0.17479041,0.32223803,0.20542371,6.036755,0.64622194,Unknown
522,FALSE,com.google.android.gm,unknown,afternoon,FALSE,4.42407,0.0391298,1.8471379,1.0493464,-0.048393846,0.98302364,0.29583836,6.135918,0.5008384,Unknown
523,TRUE,com.google.android.gm,email,morn,FALSE,6.988618,-0.09419735,0.5321636,0.93510586,0.56309927,0.09810992,-0.021498084,3.1800776,-0.22419658,Unknown
524,FALSE,com.google.android.gm,unknown,morn,FALSE,11.514469,-0.043147814,-0.07134028,0.16463529,0.35617557,0.4493568,0.047968958,2.0294669,-0.12274251,Unknown
525,FALSE,com.tinder,unknown,afternoon,FALSE,-10.818749,-0.36499095,-0.39650166,-1.2213657,-0.0942706,-1.0553281,-0.22671443,5.5994835,0.11563232,Unknown
526,FALSE,com.google.android.gm,unknown,afternoon,FALSE,7.8897386,-0.24572079,1.2101313,0.10729359,0.007380397,0.41785318,0.85432833,3.700148,0.013517275,Unknown
527,FALSE,com.google.android.gm,email,afternoon,FALSE,9.156114,0.31169322,0.5240168,-0.21488762,0.44875312,1.1135957,0.9772061,1.0989096,0.08690635,/Jobs & Education/Education
528,FALSE,com.google.android.gm,unknown,afternoon,FALSE,5.7424173,0.57645017,1.023499,0.5512581,-0.04272426,0.58285695,1.0002869,3.6779664,0.5178407,Unknown
529,TRUE,com.google.android.gm,email,afternoon,FALSE,4.7202554,0.04398736,0.77569133,0.21775517,0.3619722,0.33225083,1.2199547,3.4289052,0.6014658,unknown
530,FALSE,com.google.android.gm,email,afternoon,FALSE,-2.5429432,0.27740806,0.7905286,0.6712711,-0.40544283,-0.038086347,0.92959607,5.333362,0.22798741,Unknown
531,FALSE,com.google.android.gm,email,afternoon,FALSE,16.672642,0.43109953,0.48267668,0.121488005,0.019612424,0.08108765,0.25274774,4.2063127,0.049301796,Unknown
532,FALSE,com.google.android.gm,unknown,afternoon,FALSE,8.414965,0.015907306,-0.19262998,0.93958867,0.3757951,0.16215664,0.8843981,4.324864,-0.18711182,Unknown
533,FALSE,com.google.android.gm,email,afternoon,FALSE,17.750952,-0.32462212,0.30406982,0.6100813,0.3513066,-0.16265243,-0.174775,-0.32511023,-0.810563,Unknown
534,FALSE,com.google.android.gm,email,afternoon,FALSE,-1.810565,-0.07506272,0.45456773,0.062201582,0.07292606,0.92516845,0.57255393,2.3400702,0.2175079,unknown
535,FALSE,com.google.android.gm,unknown,morn,FALSE,-0.88306814,0.6303523,0.98770726,1.1889598,0.56362516,0.24574561,0.58793527,4.2619624,0.4466193,Unknown
536,FALSE,com.google.android.gm,unknown,afternoon,FALSE,23.951681,0.60922897,0.73347473,-0.057477795,-0.16191407,0.16890192,-0.23624921,1.8243917,-0.25685424,Unknown
537,FALSE,com.google.android.gm,email,afternoon,FALSE,-0.24710779,0.3949341,0.31595743,0.76002836,0.1325728,0.25514185,0.42217106,3.3838449,0.009229876,Unknown
538,FALSE,com.google.android.gm,email,afternoon,FALSE,0.4435113,0.77971524,0.18710132,0.56640106,0.11767775,0.05977648,0.2489755,2.911253,-0.21572423,Unknown
539,TRUE,com.google.android.gm,email,afternoon,FALSE,10.369911,0.3976291,0.9304603,1.0557985,0.25596362,-0.029764727,0.51269233,2.1931164,0.16574502,Unknown
540,FALSE,com.instagram.android,unknown,afternoon,FALSE,-4.482096,0.73183745,0.47155857,0.6609621,-0.26361904,0.77541775,0.44724146,4.3377695,1.0961361,Unknown
541,FALSE,com.google.android.gm,email,afternoon,FALSE,-4.947209,-0.018680997,1.0924164,0.27265498,-0.064526014,0.46234357,0.13844875,3.7162695,0.43587244,unknown
542,FALSE,com.google.android.gm,email,afternoon,FALSE,11.650737,0.3431737,1.2939947,1.1628639,0.27644554,-0.28763735,0.49237937,-0.24394202,-0.39156663,/Online Communities/Social Networks
543,FALSE,com.android.vending,unknown,afternoon,FALSE,-7.579968,-0.33696035,0.50705177,-0.7704963,-0.46304062,0.6777517,-0.17007694,4.8131704,-0.028551608,Unknown
544,FALSE,com.google.android.gm,unknown,afternoon,FALSE,-5.0793047,0.27745652,0.823427,0.215101,0.15319577,0.39565384,0.58281237,3.3626668,0.7251629,Unknown
545,FALSE,com.google.android.gm,email,afternoon,FALSE,-0.18159576,-0.083849415,1.3559597,0.5968459,0.1538485,0.12777516,0.9923866,3.6662695,-0.12975198,Unknown
546,TRUE,com.google.android.gm,unknown,afternoon,FALSE,2.9466872,0.56602776,1.2159224,0.55989105,-0.21016458,0.39565212,1.4482543,2.964306,0.61697245,Unknown
547,FALSE,com.google.android.gm,email,morn,FALSE,0.45676184,-0.012589958,0.9258978,0.7919742,-0.13915528,0.650066,0.8119469,3.734042,0.5646227,Unknown
548,FALSE,com.google.android.gm,email,afternoon,FALSE,-5.294856,0.18845537,0.15042864,0.4799384,-0.30686784,-0.21014495,-0.3310632,5.9298263,0.49200162,Unknown
549,FALSE,com.google.android.gm,email,afternoon,FALSE,4.7151613,0.093012884,1.3791983,1.4886575,0.48612094,0.6282632,0.83601993,1.7453858,0.18779236,unknown
550,TRUE,com.google.android.gm,email,afternoon,FALSE,17.284212,0.4135743,2.05149,0.9094558,-0.6163763,-0.38976818,0.5252507,1.0186448,0.24511307,Unknown
551,FALSE,com.google.android.gm,unknown,afternoon,FALSE,13.47552,0.17969795,0.9413019,0.89139587,0.21861807,0.09759771,0.2171008,1.0378953,0.3234213,Unknown
552,FALSE,com.google.android.gm,email,afternoon,FALSE,-6.7473416,-0.16504212,0.15099494,0.19670692,0.42499232,-0.12661518,0.2248351,4.225611,0.6703321,Unknown
553,FALSE,com.android.vending,email,afternoon,FALSE,-1.4014639,0.14297615,0.53234166,0.7050973,0.17096375,0.72151035,1.118459,3.2465346,0.26302898,Unknown
554,FALSE,com.android.providers.downloads,email,afternoon,FALSE,16.674482,0.12578878,0.12735176,0.66057324,0.023303354,0.08708598,-0.13236398,-0.14365849,-0.03307864,Unknown
555,TRUE,com.google.android.gm,email,afternoon,FALSE,1.0668721,-0.27296337,0.762084,0.86197615,0.55570626,0.9919205,1.010359,2.8762453,0.17357153,unknown
556,FALSE,com.google.android.gm,email,afternoon,FALSE,7.2234063,-0.6371689,0.28835118,1.2153778,0.36908016,-0.8800522,0.6797176,3.021016,-0.78382224,Unknown
557,FALSE,com.google.android.gm,email,afternoon,FALSE,-7.6911254,-0.1458402,0.38357222,-0.21083114,0.77221555,-0.18435486,0.09865388,4.235668,-0.22415179,Unknown
558,FALSE,com.android.vending,email,afternoon,FALSE,-2.7071333,0.18587542,0.8785044,0.07958541,-0.03675898,0.6014656,0.4856,3.5467422,0.19086322,unknown
559,FALSE,com.tinder,unknown,afternoon,FALSE,-6.6661744,0.18125294,-0.48984307,0.02743689,-0.3422003,-0.25030017,-0.14177474,4.6582117,0.44021502,Unknown
560,FALSE,com.google.android.gm,email,afternoon,FALSE,-0.14582568,0.25947803,0.6489377,0.6243238,0.047320396,0.0512341,1.0232704,3.9953318,0.379957,unknown
561,FALSE,com.android.providers.downloads,unknown,afternoon,FALSE,22.453411,-0.029345058,0.6215292,-0.27960256,0.016506935,0.15974827,0.58901846,2.9269814,-0.44145414,Unknown
562,FALSE,com.google.android.gm,email,morn,FALSE,1.4884524,-0.06982258,0.83534515,0.74454594,0.44018254,0.045762375,1.475461,4.9967155,0.63042,Unknown
563,FALSE,com.android.providers.downloads,email,afternoon,FALSE,40.243282,0.60445195,-0.2424836,-0.2988051,-0.16708383,-0.9165846,0.59643024,-0.8305464,-0.16461012,Unknown
564,FALSE,com.google.android.gm,email,afternoon,FALSE,23.50826,-0.635636,-0.06589191,-1.0771741,-0.15166664,-0.1943563,-0.18673718,0.74820715,-0.75556314,unknown
565,FALSE,com.google.android.gm,unknown,afternoon,FALSE,1.1739222,-0.12665175,1.1141536,0.28764397,0.085657984,-0.009345129,0.2663302,4.3249454,0.27779868,Unknown
566,FALSE,com.google.android.gm,unknown,afternoon,FALSE,-1.881578,-0.12460466,0.9259506,0.5404545,-0.1365589,0.19086914,0.3026052,4.461821,-0.09147983,Unknown
567,TRUE,com.google.android.gm,email,afternoon,FALSE,18.22022,0.6808346,-0.44507945,0.013182573,0.15662059,0.52694786,-0.7415186,1.6873502,0.10468251,Unknown
568,FALSE,com.android.providers.downloads,unknown,afternoon,FALSE,6.398366,0.5734625,0.6452734,0.6634219,-0.076838985,0.48135233,1.1441455,3.4655685,0.8667851,Unknown
569,FALSE,com.android.providers.downloads,unknown,afternoon,FALSE,18.024443,0.37218726,1.4410987,0.15446028,-0.018939136,0.41395837,0.47544938,2.2700102,0.7171375,Unknown
570,FALSE,com.google.android.gm,unknown,afternoon,FALSE,-1.4902238,-0.0984308,0.7594145,0.6082633,-0.2281298,0.35709584,-0.03442847,3.9505873,-0.47022107,Unknown
571,FALSE,com.android.vending,unknown,afternoon,FALSE,3.171314,-0.08496268,0.49271852,0.49227965,-0.02779354,0.075415894,0.8677516,3.5884752,-0.085441306,Unknown
572,FALSE,com.google.android.gm,unknown,morn,FALSE,2.1253417,0.33536357,1.4499499,1.4092579,0.002504269,0.7184443,0.2754678,3.3295612,0.1705584,Unknown
573,FALSE,com.instagram.android,unknown,afternoon,FALSE,-6.3973913,0.5730243,-0.51963574,0.695703,-0.53248775,0.7497907,1.1436181,5.2415953,1.0142211,Unknown
574,FALSE,com.google.android.gm,unknown,afternoon,FALSE,-0.59732264,0.55010796,1.2298073,0.5513724,0.36296976,0.11219402,0.29455286,4.7560296,-0.240327,Unknown
575,FALSE,com.google.android.gm,unknown,morn,FALSE,-5.501795,-0.09982245,-0.044044122,-0.21379375,0.8808727,-1.031625,0.18662044,4.686986,0.5969764,Unknown
576,FALSE,com.google.android.gm,unknown,afternoon,FALSE,12.843216,0.27267963,1.400538,0.79331553,-0.21181242,0.42881447,0.83784145,3.9118888,0.21937805,Unknown
577,FALSE,com.google.android.gm,email,afternoon,FALSE,-6.8063984,0.15495734,0.027923252,0.14809036,0.16657364,-0.6205436,-0.3075521,4.6506057,0.90144396,Unknown
578,TRUE,com.google.android.gm,email,afternoon,FALSE,-0.859656,-0.56602293,0.6761237,1.056808,-0.19164726,0.83038247,0.48915917,4.75946,-0.12575647,unknown
579,FALSE,com.google.android.gm,unknown,afternoon,FALSE,18.062666,-0.33256105,0.5888566,0.07670277,0.009404624,-0.19108982,0.50393903,1.7162243,-0.4873588,Unknown
580,FALSE,com.google.android.gm,unknown,afternoon,FALSE,-0.2616441,0.2071518,0.72943604,0.5918592,0.33333984,0.2690592,-0.02678077,5.6412992,0.42903644,Unknown
581,FALSE,com.android.vending,unknown,afternoon,FALSE,-6.9249353,0.20481864,-0.13997726,-0.17678505,-0.09482702,-0.6481529,0.086593345,4.8222647,0.07858327,Unknown
582,FALSE,com.google.android.gm,unknown,afternoon,FALSE,-4.822178,0.122084856,0.5849003,-0.077587314,-0.7292504,-0.112075984,-5.27E-05,5.182601,0.30896467,Unknown
583,FALSE,com.google.android.gm,email,afternoon,FALSE,-1.2662836,-0.32908076,0.3933727,1.1884902,0.36462635,-0.6404163,1.0775125,4.045183,-0.52962637,Unknown
584,FALSE,com.tinder,email,morn,FALSE,-5.122115,-0.29430306,0.7041117,-0.4809171,-0.18721797,-0.47468477,0.15236233,4.762032,-0.05777716,Unknown
585,FALSE,com.google.android.gm,email,afternoon,FALSE,2.465803,-0.06642665,0.08779571,1.1029667,-0.117392816,0.8042129,0.478754,2.8823385,0.22945708,unknown
586,FALSE,com.google.android.gm,email,afternoon,FALSE,-4.6377363,0.12152119,0.5164994,0.17073318,-0.22288418,1.110433,0.007354327,4.330864,0.78035194,unknown
587,FALSE,com.android.vending,unknown,afternoon,FALSE,-7.4697785,0.43345872,1.4815135,0.31147638,0.58937657,1.0099164,0.15011925,4.945542,0.11203469,unknown
588,TRUE,com.google.android.gm,email,afternoon,FALSE,21.763676,0.31990877,0.4185722,0.65149033,-0.013198802,-0.0290213,-0.16032703,-0.9112598,0.4407978,/Jobs & Education/Education
589,FALSE,com.android.vending,unknown,afternoon,FALSE,-4.316476,0.18575701,0.41807544,0.6000277,-0.03690896,0.6557729,0.6491799,4.1570387,0.577694,Unknown
590,FALSE,com.google.android.gm,email,afternoon,FALSE,21.469852,0.5009621,0.12231155,0.59810627,0.2603923,-0.19791569,0.15638393,3.340414,-0.74960434,Unknown
591,FALSE,com.google.android.gm,unknown,evening,FALSE,-4.5619297,-0.466099,0.45652646,-0.18971771,0.19313738,0.24957606,-0.03135501,4.070512,-0.12597692,unknown
592,FALSE,com.android.vending,unknown,afternoon,FALSE,5.548043,0.17387073,1.244765,0.5899981,-0.2979275,0.31881058,0.74404424,3.165287,-0.002693847,Unknown
593,FALSE,com.google.android.gm,email,afternoon,FALSE,-4.752169,0.030634645,0.4375589,0.6032854,-0.003515491,0.28694582,0.8523848,3.8646042,0.8490435,unknown
594,FALSE,com.google.android.gm,email,afternoon,FALSE,-5.6301317,0.001676289,0.2525543,0.3538877,0.14578629,-0.30343062,0.5436427,4.223612,0.8685639,Unknown
595,FALSE,com.google.android.gm,email,morn,FALSE,-0.6038524,-0.059504773,0.93867034,0.2578398,0.51237726,0.22835466,1.3572793,6.729318,0.3972895,Unknown
596,FALSE,com.google.android.gm,email,afternoon,FALSE,2.8763354,0.39213943,0.9854742,0.8657331,0.35849112,0.25878388,0.72174925,1.1632031,-0.005796604,/Online Communities/Social Networks
597,FALSE,com.tinder,unknown,afternoon,FALSE,-5.6877646,0.7997181,0.24860269,0.20965964,0.084562264,-0.50484204,0.02066046,7.0616,0.24789307,Unknown
598,TRUE,com.google.android.gm,email,afternoon,FALSE,20.506907,0.6697189,-0.29933435,0.3765739,-0.48407292,0.2176439,-0.10151857,1.617528,0.15527451,Unknown
599,FALSE,com.google.android.gm,email,afternoon,FALSE,5.789418,0.10781543,1.0498673,1.4219906,0.3822271,0.5244107,0.7970629,2.554023,-0.014366761,Unknown
600,FALSE,com.android.providers.downloads,unknown,afternoon,FALSE,25.97326,0.31475213,-0.048266307,0.018923081,0.2434879,-0.43713355,-0.11603749,1.6196048,0.016767487,Unknown
601,FALSE,com.google.android.gm,email,afternoon,FALSE,10.564319,0.30609703,0.9794762,0.43841365,0.053501464,0.40877885,0.6277178,1.1426485,0.63443655,Unknown
602,FALSE,com.google.android.gm,unknown,afternoon,FALSE,-7.3095865,0.20651668,0.74882025,0.24225387,-0.063406065,-0.48168647,0.37515828,4.223325,-0.021164998,Unknown
603,FALSE,com.android.vending,unknown,evening,FALSE,-4.916499,-0.051889326,0.8167486,-0.43442434,0.27205732,0.07065037,-0.9379218,5.769857,-0.820631,Unknown
604,FALSE,com.google.android.gm,email,afternoon,FALSE,9.487574,0.2621013,0.61009985,0.55721015,0.19841903,0.43276453,0.51768595,0.85695744,-0.5957518,unknown
605,FALSE,com.google.android.gm,unknown,afternoon,FALSE,-5.4524126,0.55374885,0.6123278,0.95313853,-0.24838534,-0.4744485,0.20925462,5.412988,1.057975,Unknown
606,TRUE,com.google.android.gm,email,afternoon,FALSE,2.7366905,-0.32185134,1.1342577,0.40655437,0.38605386,0.34690875,0.96492004,6.2048063,-0.2906653,unknown
607,FALSE,com.google.android.gm,email,afternoon,FALSE,9.636665,0.4105334,0.53400165,0.71272415,0.14811578,0.29768836,0.24290815,4.05803,-0.44450778,Unknown
608,FALSE,com.google.android.gm,email,afternoon,FALSE,-0.6880664,0.1296904,0.9015518,1.1266744,-0.14627557,0.8140041,0.3803786,3.4666831,0.30090904,Unknown
609,FALSE,com.tinder,unknown,afternoon,FALSE,-8.953951,0.6194566,-0.22453193,-0.1147239,-0.092446074,-0.9316464,0.2932424,5.8216596,0.29950318,Unknown
610,FALSE,com.google.android.gm,email,afternoon,FALSE,5.6941285,-0.22605346,0.57136524,0.24740714,0.16343158,0.1708819,0.55635864,2.172802,-0.8418775,Unknown
611,FALSE,com.google.android.gm,unknown,afternoon,FALSE,-1.4673742,-0.24608086,0.7564951,1.4491076,0.3927048,0.31119767,0.79430455,3.7564957,0.017143227,Unknown
612,FALSE,com.google.android.gm,email,afternoon,FALSE,-3.9109616,0.37503147,0.51858246,0.29781708,0.17539239,0.22742613,1.0533779,4.656132,-0.010369279,Unknown
613,TRUE,com.google.android.gm,email,afternoon,FALSE,20.82385,0.16247961,0.34040958,0.077787645,-0.024031097,0.19949882,-0.61163,0.36413246,0.34110174,Unknown
614,FALSE,com.android.vending,unknown,afternoon,FALSE,-6.24968,0.058309622,0.75986606,0.10270836,-0.1273494,0.72544366,0.3924637,4.0769696,0.009816319,Unknown
615,TRUE,com.google.android.gm,email,afternoon,FALSE,0.82136756,-0.5521178,0.9624923,0.29459742,0.37568918,1.10143,0.25074887,4.279826,0.8040019,unknown
616,FALSE,com.tinder,unknown,afternoon,FALSE,1.8725427,0.67579186,0.68775505,0.3320965,0.020905094,0.27981535,1.023916,5.7448163,1.0545151,Unknown
617,FALSE,com.google.android.gm,email,afternoon,FALSE,-3.2890978,-0.3012399,0.7674288,0.6261203,0.58130753,-0.46179092,0.71083456,3.9371603,0.5213834,Unknown
618,FALSE,com.google.android.gm,email,afternoon,FALSE,-4.2929688,-0.11759889,0.18566166,0.3964027,-0.013128696,0.38420767,0.24473992,3.9918928,0.3018677,Unknown
619,TRUE,com.google.android.gm,unknown,morn,FALSE,1.0645862,0.41297162,0.7091509,0.4203793,-0.17792712,0.1319108,0.84533334,5.4802256,-0.25361675,Unknown
620,FALSE,com.google.android.gm,transport,afternoon,FALSE,33.345306,-0.3974442,-0.5072335,-0.70311147,-0.14730771,-0.1765663,-0.5621982,0.011957482,-0.51667225,Unknown
621,TRUE,com.instagram.android,unknown,afternoon,FALSE,-7.856245,0.084545165,-0.67600214,0.003099233,-0.82097906,1.111014,0.6418561,5.125534,0.7356119,Unknown
622,FALSE,com.google.android.gm,email,morn,FALSE,19.675934,0.40471637,-0.35348052,0.60654074,0.2829508,0.45195884,0.10272097,2.7932422,0.48268673,Unknown
623,FALSE,com.google.android.gm,email,afternoon,FALSE,-2.9606898,0.3889845,0.14767,0.6843356,0.08239832,0.6319979,0.1752199,3.7057333,0.41790873,Unknown
624,TRUE,com.google.android.gm,email,afternoon,FALSE,33.902702,0.26445565,0.1805969,0.19337341,-0.6997888,-0.9623582,-0.10319361,-0.9839736,0.3103935,Unknown
625,FALSE,com.google.android.gm,unknown,afternoon,FALSE,-4.4513235,0.059000395,0.6359361,0.740503,-0.015650442,-0.27266216,0.5012231,3.8329537,0.024943065,Unknown
626,TRUE,com.google.android.gm,email,afternoon,FALSE,11.48038,0.09758085,-0.42085135,0.5360369,-0.16217737,0.87003505,0.18203597,2.2769885,0.7252664,Unknown
